PID,cyear,IBIRTHY,AGE,Sex,Education,SpouseAge,SpouseEducation,MeetWay,MarryLast,Cohabitation,FirstMarry,Marriage,Jiazhuang,Marriage_stf,Economy_contrb_stf,Housework_contrb_stf,Job_code,Income_month,Income,Life_stf,General_stf
440538102,2018,1963,55,0,0,2019,3,5,38,5,-8,2,-8,5,5,5,5,2500,2800,5,5.0
440539101,2018,1940,78,0,0,77,4,5,56,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
440539102,2018,1941,77,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,3,4.33
440543101,2018,1963,55,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,5,15,0,0,2,3.67
440543102,2018,1968,50,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,2,1,-8,0,0,2,2.0
440544101,2018,1978,40,1,3,36,3,4,20,5,-8,2,-8,5,5,5,5,4000,4000,5,5.0
440544102,2018,1982,36,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,4000,48000,5,5.0
440544106,2018,1951,67,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
440544107,2018,1955,63,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,1000,4,5.0
440545101,2018,1956,62,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,2,5,17,0,0,3,3.67
440547601,2018,1998,20,0,5,-8,-8,-8,-8,-8,-8,1,-8,4,4,4,16,0,0,4,4.0
440548103,2018,1995,23,1,4,-8,-8,-8,-8,-8,-8,1,-8,4,5,5,5,3500,40000,3,4.67
440552101,2018,1957,61,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
440552102,2018,1951,67,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,1,5,-8,0,0,5,3.33
440552431,2018,1984,34,0,3,37,3,5,6,5,1,2,-8,3,3,3,-8,0,0,5,3.0
440555101,2018,1946,72,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,2,5,-8,0,0,3,4.0
440555102,2018,1958,60,0,0,72,3,5,41,5,-8,2,-8,3,2,5,-8,0,0,2,3.33
440555103,2018,1982,36,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
440555431,2018,1992,26,0,3,-8,-8,-8,-8,-8,-8,2,-8,1,1,1,-8,0,0,2,1.0
440556101,2018,1958,60,1,4,64,0,5,39,5,-8,2,-8,5,1,5,19,2700,32400,3,3.67
440556102,2018,1954,64,0,0,31,3,5,2019,5,-8,2,-8,3,3,3,-8,0,0,3,3.0
440557101,2018,1971,47,1,3,2019,0,2,23,1,-8,2,-8,5,5,5,-8,0,0,3,5.0
440557102,2019,1975,43,0,0,2020,-1,2,2020,5,-8,2,-8,5,3,5,9,3500,37500,1,4.33
440559101,2018,1945,73,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,2,4,-8,0,0,3,3.0
440559102,2018,1949,69,0,0,-8,-8,-8,-8,-8,-8,2,-8,2,3,4,-8,0,0,3,3.0
440560101,2018,1946,72,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440560102,2018,1956,62,0,0,-8,-8,-8,-8,-8,-8,2,-8,1,2,3,-8,0,0,4,2.0
440560103,2018,1980,38,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,9,0,0,3,3.33
440560104,2018,1982,36,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,4,4.0
440560105,2018,1985,33,1,3,33,3,6,2,1,-8,2,-8,5,5,5,-8,0,0,4,5.0
440560601,2018,1985,33,0,3,33,3,6,2,1,-8,2,5000,5,5,5,-8,0,0,4,5.0
440565101,2018,1968,50,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,2000,24000,3,5.0
440569101,2018,1971,47,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,5,5.0
440569103,2018,1973,45,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,3,3000,30000,3,4.33
440570101,2018,1967,51,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440570102,2018,1966,52,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,11000,5,5.0
440570104,2018,1984,34,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,24000,5,5.0
440570105,2018,1989,29,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,3000,53500,3,5.0
440571101,2018,1955,63,0,3,72,3,5,41,5,-8,2,-8,3,5,5,-8,0,0,1,4.33
440571102,2018,1946,72,1,3,62,3,5,43,5,-8,2,-8,5,3,3,-8,0,0,3,3.67
440571103,2018,1979,39,1,3,35,4,5,10,1,1,2,-8,5,5,5,-8,0,20000,2,5.0
440572101,2018,1947,71,1,3,52,3,6,33,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
440572102,2018,1966,52,0,0,71,3,6,33,5,1,2,-8,2,2,2,3,1250,18750,5,2.0
440572551,2018,1990,28,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,1,1,8,1800,3060,3,1.67
440576101,2018,1980,38,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,-1,3,-8,0,24000,3,1.67
440576103,2018,1949,69,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,3,4.67
440576104,2018,1954,64,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,-8,0,0,5,2.67
440576105,2018,1986,32,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,3,2800,37400,2,3.33
440577102,2018,1960,58,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,5,5,-8,0,0,5,4.33
440577431,2018,1989,29,0,4,33,6,2,7,1,-8,2,-8,3,3,5,-8,0,0,3,3.67
440578101,2018,1957,61,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,3,4.33
440579110,2018,1975,43,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,3,3000,3000,4,4.33
440580101,2018,1955,63,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,-8,0,0,4,4.67
440580102,2018,1943,75,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440584431,2018,1962,56,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
440585101,2018,1940,78,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440585102,2018,1954,64,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440585103,2018,1983,35,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,3,5000,65000,4,4.0
440585104,2019,1981,38,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,3,3,2200,26400,3,4.0
440587101,2018,1955,63,1,3,63,0,6,41,5,-8,2,-8,3,4,4,-8,0,0,4,3.67
440587102,2018,1955,63,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,4,4.0
440587103,2018,1979,39,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,5,3500,35000,5,4.0
440588101,2018,1969,49,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,24000,5,4.33
440588102,2018,1969,49,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
440590102,2018,1952,66,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440592101,2018,1962,56,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,17,3000,27000,5,5.0
440592102,2018,1942,76,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440592104,2018,1988,30,0,7,-8,-8,-8,-8,-8,-8,2,-8,4,4,2,19,4400,61800,3,3.33
440593102,2018,1952,66,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,4,4.33
440593108,2018,1952,66,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,5,4.0
440594101,2018,1966,52,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,1,5,5,6000,60000,3,3.67
440594102,2018,1966,52,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,2,3,0,0,3,4.0
440594103,2018,1994,24,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,3800,51800,4,5.0
440594501,2018,1993,25,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,3000,36000,5,5.0
440595102,2018,1968,50,1,7,49,5,5,26,5,1,2,-8,3,5,5,-8,0,0,5,4.33
440595103,2018,1969,49,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,500,6000,3,5.0
440596101,2018,1981,37,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440596102,2018,1952,66,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440596103,2018,1958,60,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440597104,2018,1964,54,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,14700,5,5.0
440598101,2018,1956,62,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,0,5,4.33
440598102,2018,1964,54,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440598531,2018,1981,37,1,4,35,4,6,7,5,1,2,-8,1,5,5,3,3000,36000,3,3.67
440600104,2018,1982,36,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,5000,20000,5,5.0
440600105,2018,1977,41,0,4,44,3,2,2019,5,-8,2,-8,3,4,4,3,1500,18000,3,3.67
440600106,2018,1976,42,0,3,41,4,6,14,5,-8,2,-8,4,4,3,-8,0,0,1,3.67
440601102,2018,1941,77,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,5,3.0
440604102,2018,1952,66,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440604103,2018,1982,36,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,8,0,0,4,4.33
440604104,2018,1982,36,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,18000,3,5.0
440604105,2018,1982,36,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,4,2,8,0,0,3,3.67
440604106,2018,1989,29,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,8,0,0,4,4.0
440605101,2018,1953,65,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440605102,2018,1956,62,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,5,3.33
440606101,2018,1979,39,1,5,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,3,3.33
440606104,2018,1982,36,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,16800,2,4.33
440606105,2018,1981,37,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
440606107,2018,1982,36,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,99,0,0,3,3.67
440607101,2018,1972,46,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
440607102,2018,1973,45,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,2100,24600,4,5.0
440609101,2018,1954,64,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,18000,2,4.33
440609102,2018,1958,60,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
440610101,2018,1954,64,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440610102,2018,1952,66,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,20000,4,5.0
440612101,2018,1964,54,0,3,54,5,5,32,5,-8,2,-8,4,5,5,3,2300,25300,5,4.67
440612102,2018,1964,54,1,5,54,3,5,32,5,1,2,-8,5,5,5,1,2500,25000,5,5.0
440612103,2018,1988,30,1,5,25,4,5,1,5,-8,2,-8,5,5,4,3,5000,62000,4,4.67
440612601,2018,1993,25,0,4,30,4,5,0,5,-8,2,30000,5,5,5,-8,0,43200,4,5.0
440613101,2018,1971,47,0,0,62,5,5,27,5,-8,2,-8,3,4,4,-8,0,0,4,3.67
440613102,2018,1956,62,1,4,2019,0,5,27,5,-8,2,-8,3,4,4,-8,0,0,3,3.67
440613501,2018,1992,26,0,4,26,4,6,5,1,-8,2,-8,4,3,4,-8,0,0,4,3.67
440614101,2018,1960,58,1,4,54,4,6,32,5,-8,2,-8,4,5,5,18,2400,25000,4,4.67
440614102,2018,1964,54,0,0,58,4,5,32,5,1,2,-8,5,5,3,-8,0,0,4,4.33
440614601,2018,1994,24,0,3,29,5,6,4,1,1,2,-8,4,4,3,-8,0,0,4,3.67
440616101,2018,1984,34,0,6,40,7,5,11,5,-8,2,-8,5,5,4,16,1210,12100,5,4.67
440616104,2018,1954,64,0,3,64,5,5,44,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
440619101,2018,1974,44,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,15,0,0,5,3.67
440619102,2018,1969,49,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,2700,32400,4,5.0
440620101,2018,1961,57,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440620102,2018,1958,60,0,5,57,3,7,35,5,-8,2,-8,4,4,5,-8,0,0,3,4.33
440621101,2018,1966,52,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,14,2100,26400,5,5.0
440621102,2018,1965,53,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440621103,2018,1986,32,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,8000,120000,3,5.0
440621431,2018,1990,28,0,5,32,5,6,7,1,-8,2,-8,5,5,4,3,3200,39900,4,4.67
440622101,2018,1940,78,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,4,4.33
440622103,2018,1971,47,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,4800,54000,4,5.0
440624102,2018,1957,61,0,4,61,3,6,39,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
440624104,2018,1986,32,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440627101,2018,1969,49,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,2,3000,15000,3,5.0
440627102,2018,1968,50,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,2,12500,12500,3,3.0
440630102,2018,1937,81,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440631101,2018,1969,49,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
440631103,2019,1970,49,1,4,50,3,3,30,5,-8,2,-8,5,5,5,3,3000,36000,5,5.0
440632101,2018,1970,48,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,19,3000,45000,4,4.67
440632102,2018,1970,48,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,9,2000,22800,4,4.33
440633102,2018,1975,43,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440633103,2018,1975,43,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,1000,12000,5,5.0
440635103,2018,1978,40,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,2000,24000,4,5.0
440635104,2018,1978,40,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,2,15,0,0,5,4.0
440636101,2018,1962,56,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,5,4.0
440636102,2018,1959,59,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,1,0,0,4,5.0
440637101,2018,1944,74,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440637102,2018,1951,67,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,5,5.0
440637104,2018,1981,37,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,99,0,0,5,4.67
440639104,2018,1983,35,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,9,5000,55000,3,3.67
440640101,2018,1968,50,0,4,54,3,4,30,5,-8,2,-8,5,-1,3,-8,0,0,1,2.33
440640102,2018,1964,54,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
440643102,2018,1982,36,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,3000,9000,3,5.0
440643103,2018,1987,31,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,6,4000,39200,3,2.67
440644102,2018,1957,61,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440644103,2018,1962,56,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,9,0,0,5,3.67
440644105,2018,1990,28,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,-8,0,0,3,3.67
440644502,2018,1989,29,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440646102,2018,1978,40,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,3500,30000,3,5.0
440646103,2018,1977,41,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,3,2000,16000,2,4.33
440646106,2019,1979,39,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,9,0,0,4,4.67
440647108,2018,1987,31,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,2,1,8,0,0,3,2.0
440648101,2018,1953,65,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,3,300,2500,2,3.67
440648102,2018,1949,69,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,160,2000,5,5.0
440648103,2018,1974,44,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,3,3700,45000,3,3.67
440648104,2018,1978,40,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,5000,62000,5,5.0
440648105,2018,1976,42,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,1100,11000,2,5.0
440650101,2019,1947,71,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
440653101,2018,1952,66,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,11,0,0,3,3.0
440653102,2018,1951,67,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,4,4,5,0,0,3,3.67
440653103,2018,1992,26,0,5,29,5,9,1,5,-8,2,20000,4,5,5,15,0,0,4,4.67
440656531,2018,1967,51,0,3,51,5,6,2019,5,-8,2,-8,5,2,5,-8,0,0,3,4.0
440659103,2018,1952,66,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,-8,0,0,4,3.67
440659104,2018,1957,61,0,4,66,3,2,36,5,1,2,-8,5,5,5,-8,0,0,5,5.0
440660107,2018,1958,60,1,4,57,3,6,2019,5,1,2,-8,2,2,2,3,0,0,3,2.0
440661101,2018,1961,57,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,15,0,0,4,4.33
440661102,2018,1967,51,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440661103,2018,1990,28,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,3500,5,5.0
440662101,2018,1938,80,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440662102,2018,1938,80,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440662531,2018,1970,48,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,4,5.0
440665101,2018,1947,71,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
440665102,2018,1954,64,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440665103,2018,1981,37,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,1,3,-8,0,0,4,3.0
440665104,2018,1984,34,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,-8,0,0,4,4.67
440667101,2018,1960,58,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,4,4.33
440667102,2018,1956,62,1,6,58,5,1,33,5,-8,2,-8,5,5,5,14,10000,120000,5,5.0
440667103,2018,1986,32,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,5,30000,400000,5,4.67
440667104,2018,1990,28,0,7,29,7,1,1,5,-8,2,20000,5,4,4,17,4000,50000,4,4.33
440669101,2018,1953,65,0,0,69,6,6,2019,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
440669102,2018,1949,69,1,4,65,0,6,2019,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
440670101,2018,1959,59,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,10,2000,26000,5,5.0
440670102,2018,1961,57,0,4,59,4,6,27,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
440674102,2018,1964,54,1,5,52,3,5,2019,5,-8,2,-8,4,2,5,-8,0,0,3,3.67
440674103,2018,1966,52,0,4,54,5,5,2019,5,-8,2,-8,4,3,3,-8,0,0,3,3.33
440675105,2018,1968,50,1,5,49,5,5,20,5,-8,2,-8,4,4,5,3,4000,65000,4,4.33
440675106,2018,1969,49,0,5,50,4,5,20,5,-8,2,-8,4,5,3,-8,0,0,4,4.0
440694101,2018,1945,73,1,4,68,0,6,45,5,-8,2,-8,4,5,5,-8,0,0,3,4.67
440694102,2018,1950,68,0,3,72,5,5,46,5,-8,2,-8,3,4,5,-8,0,0,4,4.0
440695101,2018,1962,56,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,12,3500,45500,4,3.67
440695102,2018,1965,53,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,8,2000,26000,4,4.0
440696101,2018,1947,71,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,-8,0,0,4,4.67
440696102,2018,1951,67,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,-8,0,0,3,3.67
440714101,2018,1958,60,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,3,3200,40000,3,4.67
440714102,2018,1962,56,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440714103,2018,1989,29,0,7,28,6,4,0,5,-8,2,30000,5,5,5,10,2500,45000,4,5.0
440717101,2018,1950,68,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
440717102,2018,1945,73,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440721101,2018,1954,64,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,5,4.0
440721103,2018,1957,61,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,4,4.33
440722101,2018,1968,50,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,2500,30000,1,5.0
440722102,2018,1971,47,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,3000,42600,5,5.0
440725101,2018,1956,62,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,5,4.0
440725102,2018,1953,65,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,0,2,4.33
440726103,2018,1978,40,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,4,3500,42000,5,4.33
440726104,2018,1982,36,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,5,4.67
440727533,2018,1967,51,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,3,5,8,0,0,5,4.0
440727534,2018,1971,47,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,6,0,0,4,4.67
440727553,2018,1975,43,0,4,47,4,6,20,5,1,2,-8,5,5,1,-8,0,0,5,3.67
440727556,2018,1970,48,0,0,48,5,6,21,5,1,2,-8,5,5,2,-8,0,0,3,4.0
440728101,2018,1957,61,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,5,4,3,1700,25000,5,4.33
440728102,2018,1957,61,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
440728103,2018,1983,35,0,4,-8,-8,-8,-8,-8,-8,2,-8,1,1,1,3,2500,30000,5,1.0
440729101,2018,1982,36,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,3,2,6,0,0,3,3.0
440729102,2018,1953,65,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,6,0,0,4,4.33
440729103,2018,1954,64,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440729431,2018,1984,34,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,6,0,0,4,4.0
440730101,2018,1965,53,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,4000,48000,5,5.0
440730103,2018,1968,50,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,1700,12000,5,5.0
440730104,2018,1991,27,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
440730551,2018,1992,26,0,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,12,2800,35600,5,5.0
440731101,2018,1960,58,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,4000,48000,4,5.0
440731103,2018,1965,53,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,100,21600,4,5.0
440731104,2018,1988,30,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,2500,34000,4,5.0
440731431,2018,1990,28,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,11,2800,33600,5,4.33
440733101,2018,1960,58,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
440733102,2018,1955,63,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,3,5.0
440733103,2018,1983,35,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,2,5,8,4500,58500,5,4.0
440733431,2018,1984,34,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,1,-8,0,0,4,3.67
440735101,2018,1966,52,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,0,0,3,5.0
440735102,2018,1968,50,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,1,3,8,0,0,3,2.33
440738101,2018,1966,52,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,16,3200,42400,5,4.67
440738102,2018,1970,48,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,16,3300,43600,4,3.67
440740101,2018,1956,62,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
440740102,2018,1954,64,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,5,-8,0,18000,3,3.67
440741103,2018,1967,51,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,3000,12000,5,5.0
440741104,2018,1968,50,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,3,2000,24000,4,4.0
